,train_loss
1,1.705266
2,1.179843
3,0.91602933
4,0.76547414
5,0.67161727
6,0.60154855
7,0.5525038
8,0.51107323
9,0.4718824
10,0.444429
11,0.42176083
12,0.39482114
13,0.37405553
14,0.3615755
15,0.33960465
16,0.3256274
17,0.31171158
18,0.30034032
19,0.29051083
20,0.2755845
21,0.27069518
22,0.25619107
23,0.2455102
24,0.23958237
25,0.22754626
26,0.22143866
27,0.21354541
28,0.20612566
29,0.1983185
30,0.19434048
31,0.1845117
32,0.18421525
33,0.17728153
34,0.166874
35,0.16416404
36,0.15792532
37,0.15398312
38,0.15372387
39,0.14767246
40,0.13799931
41,0.13638437
42,0.1321615
43,0.13069275
44,0.13168962
45,0.12274482
46,0.115929194
47,0.11442623
48,0.11866264
49,0.10904773
50,0.110980935
51,0.10815003
52,0.09926927
53,0.10212903
54,0.0973313
55,0.09463939
56,0.09681504
57,0.09122423
58,0.0844438
59,0.084043406
60,0.087061696
61,0.08417844
62,0.078712516
63,0.0781866
64,0.07456586
65,0.0795261
66,0.070895635
67,0.07270909
68,0.07179695
69,0.06995037
70,0.06664615
71,0.06814024
72,0.07051283
73,0.06516231
74,0.06572801
75,0.06305011
76,0.05886537
77,0.05833601
78,0.059565105
79,0.05973479
80,0.057813913
81,0.05540113
82,0.054150037
83,0.057426505
84,0.049847003
85,0.05003689
86,0.05113179
87,0.049436163
88,0.04655484
89,0.045955446
90,0.04746784
91,0.043886892
92,0.046124276
93,0.044397913
94,0.047730234
95,0.05176388
96,0.04397368
97,0.046657186
98,0.040976737
99,0.04155806
100,0.04154361
101,0.04054785
102,0.039678413
103,0.037988167
104,0.034940172
105,0.03673051
106,0.04016898
107,0.037926476
108,0.038987175
109,0.03743473
110,0.036821242
111,0.030828048
112,0.03616597
113,0.033072367
114,0.032833524
115,0.031170025
116,0.03555641
117,0.034442715
118,0.033894915
119,0.03187945
120,0.032250207
121,0.029615847
122,0.030378569
123,0.029530946
124,0.029885588
125,0.027208604
126,0.02731398
127,0.033487327
128,0.02791382
129,0.027487595
130,0.026997421
131,0.027378198
132,0.028061554
133,0.025947342
134,0.022755357
135,0.025009053
136,0.026058571
137,0.026451986
138,0.02410643
139,0.026548173
140,0.024634965
141,0.025253575
142,0.025174905
143,0.024733724
144,0.023174608
145,0.024258727
146,0.026628032
147,0.024407366
148,0.02668618
149,0.023053743
150,0.02127945
151,0.014469996
152,0.010257339
153,0.008843548
154,0.0073848683
155,0.007226753
156,0.0070606037
157,0.0066030156
158,0.0060540373
159,0.0059292866
160,0.0057509798
161,0.005529241
162,0.0055598174
163,0.0055652726
164,0.004613339
165,0.0048598917
166,0.0043067187
167,0.0045876317
168,0.004778394
169,0.0038193085
170,0.0040276665
171,0.003853968
172,0.004231111
173,0.0037892712
174,0.004231302
175,0.004126266
176,0.0044580395
177,0.0037547075
178,0.003613791
179,0.003838164
180,0.0038450153
181,0.0034287903
182,0.0037143866
183,0.0032799412
184,0.003035386
185,0.0030658145
186,0.0033551531
187,0.0034212116
188,0.0032096147
189,0.0031372202
190,0.0036116561
191,0.003004334
192,0.0035406633
193,0.0030422427
194,0.0032533759
195,0.0029162003
196,0.003120505
197,0.0030628731
198,0.0031197863
199,0.0035211458
200,0.002496445
201,0.003367671
202,0.0031049857
203,0.0030888948
204,0.0028012274
205,0.0030486486
206,0.0027166838
207,0.0025889992
208,0.0024378255
209,0.0029106112
210,0.0024914937
211,0.0029035297
212,0.0023337987
213,0.0029177638
214,0.0027445545
215,0.0027098092
216,0.0025664084
217,0.0026462732
218,0.0026663549
219,0.002745024
220,0.002830352
221,0.0027111033
222,0.002443867
223,0.0025539738
224,0.0023912229
225,0.0022860798
226,0.0025105833
227,0.002634784
228,0.0025224234
229,0.002240184
230,0.0024268413
231,0.0024599482
232,0.00226619
233,0.0021706054
234,0.0025557836
235,0.0025166397
236,0.0026060145
237,0.0021060626
238,0.002368449
239,0.0021294253
240,0.0021706054
241,0.002109765
242,0.0024760764
243,0.0021319038
244,0.0024083848
245,0.002140702
246,0.0022360208
247,0.0021314444
248,0.0022797305
249,0.002157679
250,0.0024355217
251,0.0022658322
252,0.0026714974
253,0.001904676
254,0.0026904116
255,0.0020695415
256,0.0023575097
257,0.0024576432
258,0.0023318701
259,0.002269639
260,0.002021106
261,0.0021768338
262,0.0023168912
263,0.0024664227
264,0.0022650552
265,0.0020974046
266,0.0023690138
267,0.0024604148
268,0.002488001
269,0.0022122716
270,0.0023521679
271,0.0026214768
272,0.0020111743
273,0.001865482
274,0.0023462498
275,0.0020203113
276,0.0019703244
277,0.002214267
278,0.0021404882
279,0.0022378832
280,0.002141575
281,0.001878595
282,0.0019005797
283,0.0022510428
284,0.0022844933
285,0.0021766028
286,0.0021392072
287,0.002261483
288,0.0019683356
289,0.0020879863
290,0.0021057955
291,0.0023974266
292,0.0019716287
293,0.0022004477
294,0.0020079396
295,0.0018147974
296,0.0021995725
297,0.0020811516
298,0.0023970644
299,0.0022604594
300,0.0024428938
