,train_loss
1,1.5925459
2,1.1022061
3,0.8752432
4,0.7513787
5,0.66628134
6,0.6085865
7,0.559205
8,0.52399105
9,0.490617
10,0.46389988
11,0.43802324
12,0.41452134
13,0.39515394
14,0.3793125
15,0.3581705
16,0.3464875
17,0.33135274
18,0.31891584
19,0.30814645
20,0.29889274
21,0.28677797
22,0.2729701
23,0.26645297
24,0.25807264
25,0.24880534
26,0.23991492
27,0.23239447
28,0.22902197
29,0.21838938
30,0.21319267
31,0.20683046
32,0.19985914
33,0.19456702
34,0.19025327
35,0.1829603
36,0.18070067
37,0.17361817
38,0.16408625
39,0.16228285
40,0.16097753
41,0.15615089
42,0.1505585
43,0.14858128
44,0.14317961
45,0.13805676
46,0.13637291
47,0.13675052
48,0.12712105
49,0.12722823
50,0.1206484
51,0.12011285
52,0.116611764
53,0.11598815
54,0.11229815
55,0.11071806
56,0.105537474
57,0.10736206
58,0.09863007
59,0.10434187
60,0.09825601
61,0.097005546
62,0.09481786
63,0.09171991
64,0.08610284
65,0.08720134
66,0.08619852
67,0.08311035
68,0.08384182
69,0.08453334
70,0.079386674
71,0.07672896
72,0.075700045
73,0.07071697
74,0.07742514
75,0.07298048
76,0.07104502
77,0.07592944
78,0.069152296
79,0.06883431
80,0.06516418
81,0.059230596
82,0.06628663
83,0.05810116
84,0.060469862
85,0.05750037
86,0.05714317
87,0.055396274
88,0.054145228
89,0.05460246
90,0.056849178
91,0.05556771
92,0.05186544
93,0.053166445
94,0.055534504
95,0.05242094
96,0.047351487
97,0.049164947
98,0.050596092
99,0.046249453
100,0.044585887
101,0.051254388
102,0.047498636
103,0.044734497
104,0.043644793
105,0.048266917
106,0.044346754
107,0.04409589
108,0.04044692
109,0.041803457
110,0.04480601
111,0.042288575
112,0.04097623
113,0.03729044
114,0.040430628
115,0.039128266
116,0.038752377
117,0.035373796
118,0.037731126
119,0.03625242
120,0.037421986
121,0.034973986
122,0.035464227
123,0.034775194
124,0.033659823
125,0.0341114
126,0.036363535
127,0.033751633
128,0.03216408
129,0.028365226
130,0.034058888
131,0.03068933
132,0.030628987
133,0.026457865
134,0.029053323
135,0.033599623
136,0.03158294
137,0.0277715
138,0.028911842
139,0.028615702
140,0.030685669
141,0.029163996
142,0.027370164
143,0.028660987
144,0.027703058
145,0.025186358
146,0.027616953
147,0.024051236
148,0.029179702
149,0.023373969
150,0.025863716
151,0.016855208
152,0.010986919
153,0.009967525
154,0.010088353
155,0.008105621
156,0.008727848
157,0.0073822583
158,0.007495579
159,0.006911189
160,0.007139072
161,0.0067837327
162,0.007039234
163,0.006170236
164,0.005778291
165,0.0061571132
166,0.0057796226
167,0.0058949203
168,0.005588004
169,0.0056291725
170,0.005396697
171,0.005220464
172,0.005692207
173,0.005421747
174,0.0049314266
175,0.0057495213
176,0.0053287875
177,0.005227436
178,0.0048777405
179,0.0043003713
180,0.005129481
181,0.0048788423
182,0.004844221
183,0.004578414
184,0.004608338
185,0.0045391633
186,0.0037596694
187,0.0042437613
188,0.0039438023
189,0.0044274386
190,0.004381167
191,0.004337331
192,0.004492955
193,0.004224993
194,0.004329723
195,0.004537275
196,0.0039006614
197,0.0042758537
198,0.004078782
199,0.0043926034
200,0.0034762933
201,0.0035993431
202,0.0033543047
203,0.004509186
204,0.0034960476
205,0.003263754
206,0.0032126147
207,0.003298444
208,0.0037673167
209,0.0034156034
210,0.0033182835
211,0.0036185086
212,0.0043295478
213,0.0032103283
214,0.0032699758
215,0.0035850564
216,0.0033262174
217,0.0036391073
218,0.003040331
219,0.0031853814
220,0.0033684748
221,0.003031962
222,0.0032047536
223,0.0034425473
224,0.0031107957
225,0.003045423
226,0.0029611187
227,0.0034823848
228,0.0032333261
229,0.003415042
230,0.0031576536
231,0.0028379424
232,0.0037949495
233,0.002957754
234,0.0029145433
235,0.0027578985
236,0.0027712234
237,0.0028071112
238,0.003409412
239,0.003027916
240,0.0033649048
241,0.0026456346
242,0.002946963
243,0.0036915939
244,0.0028102836
245,0.0031375953
246,0.0033805396
247,0.0028743297
248,0.0027128835
249,0.0027024897
250,0.0032966607
251,0.002854644
252,0.00284608
253,0.0029441956
254,0.0026558395
255,0.0030529925
256,0.0027901016
257,0.0027195523
258,0.0028230567
259,0.0029703253
260,0.0029405218
261,0.00314179
262,0.0029630845
263,0.0035699888
264,0.0026912724
265,0.0027654679
266,0.0031885328
267,0.0026164749
268,0.002437998
269,0.002711976
270,0.0030427324
271,0.002975732
272,0.0027677822
273,0.002955398
274,0.0026127645
275,0.0031360823
276,0.0033581234
277,0.002977374
278,0.0026630333
279,0.0030159787
280,0.0028264127
281,0.0028206345
282,0.0025987441
283,0.00287112
284,0.0029427845
285,0.0030339374
286,0.003209691
287,0.0029957634
288,0.0031403182
289,0.002772905
290,0.0028833312
291,0.0028017245
292,0.002834199
293,0.0030950098
294,0.0029745013
295,0.0030435713
296,0.0026743338
297,0.002745336
298,0.0025383264
299,0.0026479831
300,0.0031530797
