,valid_loss
1,0.76632184
2,0.5956291
3,0.55570394
4,0.5027219
5,0.55377406
6,0.50675666
7,0.5875049
8,0.5136694
9,0.5166655
10,0.49576896
11,0.4982491
12,0.51191413
13,0.57704633
14,0.47631195
15,0.49905667
16,0.57400656
17,0.4805477
18,0.5122335
19,0.5093131
20,0.44941247
21,0.4665141
22,0.51842076
23,0.4416017
24,0.51021117
25,0.39562517
26,0.46089888
27,0.46721205
28,0.4247796
29,0.49850884
30,0.5841616
31,0.41797122
32,0.45858517
33,0.5102457
34,0.37682286
35,0.53272486
36,0.45588422
37,0.4235733
38,0.4171695
39,0.48811796
40,0.4366268
41,0.5400302
42,0.456448
43,0.47975093
44,0.48413557
45,0.5093885
46,0.43698984
47,0.47563586
48,0.4174486
49,0.50614995
50,0.42182624
51,0.4443545
52,0.42781112
53,0.4932842
54,0.44855055
55,0.44326708
56,0.50044805
57,0.41988945
58,0.40352863
59,0.44413337
60,0.43573177
61,0.41305932
62,0.4402163
63,0.41695464
64,0.4141401
65,0.4252089
66,0.43864462
67,0.4145699
68,0.44643188
69,0.4118498
70,0.43510047
71,0.4315353
72,0.41908017
73,0.4178572
74,0.4363791
75,0.4355366
76,0.44103798
77,0.42943013
78,0.41415122
79,0.4108683
80,0.43960696
81,0.4333906
82,0.41021514
83,0.43704566
84,0.4452369
85,0.4650346
86,0.43146813
87,0.46908292
88,0.40293452
89,0.41973084
90,0.42740017
91,0.43232062
92,0.4463016
93,0.40873867
94,0.4103298
95,0.43010125
96,0.43594417
97,0.43829864
98,0.43303636
99,0.4568653
100,0.39700887
