,valid_loss
1,1.3685625
2,1.3084221
3,1.6182449
4,1.0379379
5,1.3025693
6,0.9347039
7,1.3598032
8,0.8198999
9,0.89829314
10,0.7376548
11,0.7839176
12,0.8220333
13,0.9465155
14,0.7576181
15,0.7474591
16,0.7237718
17,0.66403675
18,0.8765287
19,0.7354324
20,0.70477897
21,0.74638236
22,0.71122265
23,0.6647438
24,0.64256114
25,0.6660231
26,0.6947044
27,0.7149198
28,0.7547462
29,0.73584366
30,0.70339704
31,0.710859
32,0.6920736
33,0.8654616
34,0.6473956
35,0.6430093
36,0.6502737
37,0.5985376
38,0.59233606
39,0.6623343
40,0.60437405
41,0.6149092
42,0.5884334
43,0.648255
44,0.60513115
45,0.6804981
46,0.60294276
47,0.77978396
48,0.6403479
49,0.639313
50,0.6424981
51,0.64306194
52,0.720413
53,0.6496414
54,0.61649513
55,0.5876462
56,0.605032
57,0.7163171
58,0.6533998
59,0.60056263
60,0.60658044
61,0.5341598
62,0.52861065
63,0.53263605
64,0.52693164
65,0.5294568
66,0.53450936
67,0.5246725
68,0.52559
69,0.5264934
70,0.5227429
71,0.53327626
72,0.5294733
73,0.5205984
74,0.52864873
75,0.5133191
76,0.5346536
77,0.53641474
78,0.5325309
79,0.5353011
80,0.5274558
81,0.53541666
82,0.5386551
83,0.5301043
84,0.5332397
85,0.53302944
86,0.54562825
87,0.5282589
88,0.52643746
89,0.53477275
90,0.52957183
91,0.53320014
92,0.53183866
93,0.53745496
94,0.53342515
95,0.54161423
96,0.5338537
97,0.51834786
98,0.53714424
99,0.52357596
100,0.537451
101,0.5233981
102,0.5329185
103,0.53238153
104,0.5398607
105,0.5409153
106,0.5276155
107,0.53422916
108,0.5358657
109,0.5424465
110,0.53233254
111,0.5369427
112,0.5273262
113,0.52982485
114,0.5323074
115,0.5311783
116,0.538592
117,0.5328609
118,0.52544093
119,0.5328438
120,0.53049207
121,0.5350292
122,0.5244624
123,0.53262746
124,0.53290397
125,0.5412819
126,0.5365242
127,0.5325972
128,0.54476815
129,0.5299326
130,0.5172356
131,0.53869504
132,0.53182626
133,0.5363255
134,0.54741424
135,0.5286573
136,0.53159535
137,0.5390096
138,0.53940856
139,0.53425324
140,0.5320917
141,0.52708644
142,0.53125525
143,0.5283273
144,0.54011494
145,0.53467786
146,0.5285565
147,0.53284115
148,0.5282767
149,0.51755834
150,0.5260198
