,valid_loss
1,1.5956539
2,1.2589123
3,1.0586674
4,0.9063287
5,0.84834653
6,0.7967091
7,0.7707235
8,0.75698036
9,0.70984757
10,0.6817811
11,0.63509166
12,0.6334119
13,0.62220883
14,0.62338746
15,0.5988071
16,0.58049387
17,0.5784774
18,0.55260694
19,0.5427533
20,0.5392174
21,0.53618103
22,0.4993781
23,0.49224302
24,0.5024159
25,0.50402546
26,0.45969394
27,0.45758906
28,0.4816108
29,0.47558698
30,0.45661184
31,0.46832255
32,0.45316625
33,0.4416637
34,0.45254543
35,0.42943227
36,0.4212991
37,0.4457451
38,0.44343123
39,0.4306541
40,0.414751
41,0.41373372
42,0.41039646
43,0.4090642
44,0.44849005
45,0.39517662
46,0.39406797
47,0.43145153
48,0.39155006
49,0.41028374
50,0.40882608
51,0.3925753
52,0.4094333
53,0.39517125
54,0.40205908
55,0.39819518
56,0.38106582
57,0.39589506
58,0.38566747
59,0.4112589
60,0.37815672
61,0.3638597
62,0.37077984
63,0.3572169
64,0.38602927
65,0.3446237
66,0.3728182
67,0.37212166
68,0.3667824
69,0.35918102
70,0.38189623
71,0.37466586
72,0.36615092
73,0.35514447
74,0.3709563
75,0.36517084
76,0.36825618
77,0.3885395
78,0.36448458
79,0.37398213
80,0.36739662
81,0.3647426
82,0.35876185
83,0.36365554
84,0.37124327
85,0.36670312
86,0.35398233
87,0.35228834
88,0.3500491
89,0.3628905
90,0.3535951
91,0.3505708
92,0.3480758
93,0.3491553
94,0.33630353
95,0.34378564
96,0.35991672
97,0.3530241
98,0.3512821
99,0.3470713
100,0.34409764
