,valid_loss
1,1.6452127
2,1.2656313
3,1.0798488
4,1.0559988
5,1.0336325
6,1.0114504
7,0.9722112
8,0.97615755
9,0.9594289
10,0.9373673
11,0.94184905
12,0.9222656
13,0.92267436
14,0.9142709
15,0.91221935
16,0.9193436
17,0.9139853
18,0.90494806
19,0.896338
20,0.90566474
21,0.88933796
22,0.89621997
23,0.8921967
24,0.89583904
25,0.8973379
26,0.8925338
27,0.89695406
28,0.89116555
29,0.8940968
30,0.8782975
31,0.88350654
32,0.88772506
33,0.8873333
34,0.8782288
35,0.8827669
36,0.86907655
37,0.8902772
38,0.873445
39,0.87370044
40,0.86875105
41,0.87973994
42,0.87205964
43,0.8643462
44,0.8735046
45,0.87048703
46,0.8740465
47,0.87163943
48,0.8700234
49,0.8716208
50,0.8678247
51,0.86830604
52,0.86990625
53,0.8643476
54,0.8618137
55,0.86796933
56,0.8608304
57,0.86160463
58,0.8528391
59,0.8680942
60,0.8621687
61,0.85736454
62,0.8540057
63,0.85281336
64,0.85025257
65,0.8513412
66,0.8519405
67,0.85151064
68,0.8525862
69,0.85383326
70,0.85064006
71,0.852653
72,0.8513085
73,0.84809214
74,0.84933263
75,0.8496758
76,0.84905475
77,0.8503572
78,0.8506501
79,0.8504402
80,0.8466162
81,0.8469519
82,0.84792066
83,0.84707695
84,0.8490199
85,0.8476255
86,0.84720695
87,0.8478606
88,0.8458804
89,0.8464229
90,0.8463177
91,0.84615916
92,0.84421855
93,0.84686536
94,0.84649175
95,0.84409183
96,0.8458192
97,0.8445508
98,0.8440955
99,0.84319806
100,0.8438364
