,valid_loss
1,1.407046
2,1.0640117
3,0.9211561
4,0.8392143
5,0.7225894
6,0.72562295
7,0.64122903
8,0.56169605
9,0.5326684
10,0.4928199
11,0.48952273
12,0.53349674
13,0.47967598
14,0.45228347
15,0.44393805
16,0.4153855
17,0.42681324
18,0.45622113
19,0.4061819
20,0.41276935
21,0.42073146
22,0.44838372
23,0.40960178
24,0.39822683
25,0.38425598
26,0.41667378
27,0.3837268
28,0.3810508
29,0.41151318
30,0.3806531
31,0.4083922
32,0.4021826
33,0.4030247
34,0.40932143
35,0.3974287
36,0.42458126
37,0.4143289
38,0.40992877
39,0.37797594
40,0.3851238
41,0.38528073
42,0.45252204
43,0.39634696
44,0.40973225
45,0.3983788
46,0.41889733
47,0.39658558
48,0.41822007
49,0.43720752
50,0.43576938
51,0.41817018
52,0.4322939
53,0.42020214
54,0.4771515
55,0.44386292
56,0.4413432
57,0.42278796
58,0.43178695
59,0.45983937
60,0.45355183
61,0.4516292
62,0.44954422
63,0.47711256
64,0.46814033
65,0.43912926
66,0.47228622
67,0.47275227
68,0.46652374
69,0.46227494
70,0.45420703
71,0.42977154
72,0.43616688
73,0.45465285
74,0.45926732
75,0.44475868
76,0.48680848
77,0.4370942
78,0.44086406
79,0.4819856
80,0.45939758
81,0.4867352
82,0.46140218
83,0.4596379
84,0.48117304
85,0.4609394
86,0.47499993
87,0.48287886
88,0.50706387
89,0.45535192
90,0.51853895
91,0.4842049
92,0.4846334
93,0.5011181
94,0.48841652
95,0.48891106
96,0.48448715
97,0.48291466
98,0.47617584
99,0.48212606
100,0.47758758
101,0.4895244
102,0.5413754
103,0.49180523
104,0.49026862
105,0.5003601
106,0.49501607
107,0.50288457
108,0.56608516
109,0.53864986
110,0.502797
111,0.49357033
112,0.48256248
113,0.5131269
114,0.51239574
115,0.5379076
116,0.5303011
117,0.5275685
118,0.5155239
119,0.53834563
120,0.5291503
121,0.51046354
122,0.53402406
123,0.5574746
124,0.5139471
125,0.49650472
126,0.5331293
127,0.51247346
128,0.51489276
129,0.52742314
130,0.5456818
131,0.5309311
132,0.52474254
133,0.53012943
134,0.5049635
135,0.5508863
136,0.4934939
137,0.5296334
138,0.54558825
139,0.5506368
140,0.5056832
141,0.5343893
142,0.5165374
143,0.5346947
144,0.56890976
145,0.56695545
146,0.55050343
147,0.5320665
148,0.55382806
149,0.51495785
150,0.5135321
151,0.49148372
152,0.48757228
153,0.50043094
154,0.4867009
155,0.48369536
156,0.49664488
157,0.48616338
158,0.49685717
159,0.48434544
160,0.48378247
161,0.50462955
162,0.50071377
163,0.50382614
164,0.5105926
165,0.49939778
166,0.49659303
167,0.49936795
168,0.5094779
169,0.5175267
170,0.49153936
171,0.50682276
172,0.50549245
173,0.5019042
174,0.53091705
175,0.51549745
176,0.5127881
177,0.49696338
178,0.50245565
179,0.49567077
180,0.51939005
181,0.51211816
182,0.5097198
183,0.51758647
184,0.5140722
185,0.5232648
186,0.5440604
187,0.52794456
188,0.5340479
189,0.5313349
190,0.53609073
191,0.515355
192,0.52217007
193,0.51323533
194,0.53524256
195,0.51624125
196,0.5305143
197,0.5325853
198,0.5501255
199,0.55152017
200,0.54979116
201,0.5147924
202,0.535087
203,0.52745354
204,0.5255881
205,0.53367984
206,0.5406122
207,0.5363975
208,0.5470664
209,0.5422218
210,0.54560757
211,0.5413153
212,0.5422421
213,0.54196894
214,0.534748
215,0.52876776
216,0.5344803
217,0.528424
218,0.5322271
219,0.55663997
220,0.5547617
221,0.5542778
222,0.5560819
223,0.54411465
224,0.54779893
225,0.53464097
226,0.56065404
227,0.5523047
228,0.5406533
229,0.55216503
230,0.5545453
231,0.5386754
232,0.55678165
233,0.5424409
234,0.55913913
235,0.54545635
236,0.5426434
237,0.5369512
238,0.5398743
239,0.5290586
240,0.5442964
241,0.5386174
242,0.5391894
243,0.5371604
244,0.54492253
245,0.5271271
246,0.5564898
247,0.5344173
248,0.55598885
249,0.56856006
250,0.54086065
251,0.5407546
252,0.5505814
253,0.55952877
254,0.5454424
255,0.5461889
256,0.5495286
257,0.55153817
258,0.55657893
259,0.5434646
260,0.55017686
261,0.555574
262,0.5347695
263,0.54124963
264,0.54735726
265,0.54959583
266,0.56275153
267,0.5523168
268,0.5338779
269,0.547964
270,0.52950585
271,0.55591154
272,0.5444954
273,0.57339066
274,0.5479309
275,0.55457675
276,0.53584653
277,0.5468774
278,0.5668719
279,0.5344762
280,0.55685204
281,0.52684945
282,0.5571415
283,0.55117095
284,0.54568356
285,0.54732245
286,0.542329
287,0.55437636
288,0.5349786
289,0.55609727
290,0.53816766
291,0.5534296
292,0.55184233
293,0.5308508
294,0.5681637
295,0.540997
296,0.5454364
297,0.54051054
298,0.54973567
299,0.5449001
300,0.5546164
