,valid_loss
1,2.2183437
2,1.3603113
3,1.2744082
4,1.3716538
5,1.4418944
6,1.282369
7,0.7887377
8,0.787219
9,0.5873423
10,1.0730469
11,0.54442656
12,0.55316114
13,0.5132393
14,0.5873727
15,0.50138605
16,0.4917154
17,0.51827824
18,0.43395495
19,0.46590644
20,0.53386146
21,0.49088868
22,0.5849945
23,0.5715124
24,0.5051662
25,0.42479688
26,0.628624
27,0.6411614
28,0.46531072
29,0.76148623
30,0.3821837
31,1.052099
32,0.47942027
33,0.49543056
34,0.7177479
35,0.39025095
36,0.5631599
37,0.7440683
38,0.5411542
39,0.41124138
40,0.5680553
41,0.3913897
42,0.42405233
43,0.40604824
44,0.39183828
45,0.4140631
46,0.43149406
47,0.41954482
48,0.56736004
49,0.64953
50,0.519326
51,1.2643489
52,0.47152138
53,0.51332086
54,0.41136533
55,0.42943785
56,0.44564414
57,0.41799268
58,0.41920874
59,0.51492083
60,0.43712798
61,0.42545596
62,0.6236488
63,0.42098373
64,0.42743105
65,0.44988078
66,0.44366536
67,0.48314494
68,0.43434033
69,0.657055
70,0.44643265
71,0.4492134
72,0.47592682
73,0.45669782
74,0.48094627
75,0.49850193
76,0.5309024
77,0.45055637
78,0.48355737
79,0.49416476
80,0.49406958
81,0.5481122
82,0.6756399
83,0.47428834
84,0.44491193
85,0.45720288
86,0.47050235
87,0.47131497
88,0.45330554
89,0.5132425
90,0.48679817
91,0.48032022
92,0.5901367
93,0.49261138
94,1.447817
95,0.5354318
96,0.58554983
97,0.66393036
98,0.544812
99,0.49835527
100,0.47958368
101,0.5056315
102,0.49328068
103,0.5172014
104,0.50290865
105,0.6067486
106,0.48809224
107,0.5183964
108,0.5696477
109,0.67563975
110,0.47604296
111,1.0412834
112,0.49824387
113,0.5296995
114,0.4803307
115,0.85798204
116,0.69704264
117,0.87860495
118,0.52043563
119,0.4899053
120,0.5555025
121,0.50547355
122,0.48480436
123,0.5230131
124,0.5284314
125,0.4870499
126,0.81012183
127,0.519754
128,0.49882558
129,0.5129141
130,0.48008198
131,0.7184299
132,0.5398695
133,0.5126978
134,0.507373
135,0.49979728
136,0.563502
137,0.5167542
138,0.5022913
139,0.50496733
140,0.51496065
141,0.55934244
142,0.49828842
143,0.48832893
144,0.53865206
145,1.397991
146,0.55091625
147,0.48955995
148,0.5018982
149,0.5176544
150,0.4730952
151,0.48301056
152,0.48093337
153,0.46953213
154,0.4816539
155,0.4900664
156,0.4540022
157,0.44835907
158,0.47994626
159,0.47802955
160,0.46331292
161,0.47586358
162,0.4652781
163,0.477313
164,0.4719354
165,0.4701873
166,0.4545916
167,0.47010064
168,0.4645467
169,0.4612542
170,0.47147375
171,0.46537647
172,0.4709879
173,0.48335877
174,0.48037884
175,0.49454486
176,0.4798786
177,0.46642393
178,0.47654432
179,0.46919975
180,0.48002616
181,0.46499002
182,0.48445293
183,0.48540106
184,0.46701223
185,0.4691004
186,0.4741252
187,0.48107675
188,0.48652324
189,0.48981088
190,0.48094493
191,0.49404347
192,0.48430505
193,0.48521474
194,0.47733706
195,0.48571458
196,0.50401855
197,0.47453767
198,0.49382013
199,0.49505693
200,0.49193338
201,0.49112254
202,0.4688046
203,0.47333342
204,0.4792736
205,0.5003574
206,0.49980202
207,0.48389938
208,0.49145922
209,0.48529163
210,0.5050856
211,0.48348013
212,0.48098296
213,0.4736682
214,0.4829578
215,0.4981626
216,0.50358325
217,0.47862288
218,0.4983267
219,0.49512035
220,0.5095292
221,0.5037725
222,0.4793057
223,0.50734544
224,0.49404007
225,0.48399422
226,0.5017006
227,0.47777864
228,0.48102042
229,0.4980981
230,0.5012777
231,0.47370762
232,0.48899326
233,0.49974748
234,0.4801324
235,0.48658234
236,0.48742384
237,0.49022233
238,0.49711964
239,0.49947345
240,0.49827895
241,0.49042708
242,0.48260456
243,0.50005853
244,0.49733236
245,0.4927092
246,0.49853355
247,0.50888216
248,0.49334708
249,0.51153827
250,0.50362563
251,0.4906325
252,0.4856606
253,0.49078873
254,0.5020233
255,0.4655495
256,0.4999014
257,0.49151102
258,0.51277304
259,0.49003762
260,0.481142
261,0.5030666
262,0.5035796
263,0.48292303
264,0.49016348
265,0.48183668
266,0.49054286
267,0.48639762
268,0.49867642
269,0.4962406
270,0.48587325
271,0.48056996
272,0.49433663
273,0.49863625
274,0.5093664
275,0.50019103
276,0.49827802
277,0.51114535
278,0.48786405
279,0.47872657
280,0.49033567
281,0.4886681
282,0.49999338
283,0.4879085
284,0.47320524
285,0.4821458
286,0.49253657
287,0.49075997
288,0.49882528
289,0.4990166
290,0.48044917
291,0.50119853
292,0.49883315
293,0.49460995
294,0.48242578
295,0.5017818
296,0.51546437
297,0.49796703
298,0.49049032
299,0.50130135
300,0.48989442
