,valid_loss
1,2.0478578
2,1.8110665
3,1.7017014
4,1.699019
5,1.5697963
6,1.5697895
7,1.5589873
8,1.3596946
9,1.3699249
10,1.4860705
11,1.3020931
12,1.341409
13,1.1655425
14,1.1650656
15,1.385653
16,1.1063088
17,1.0714072
18,1.0552826
19,1.0203259
20,1.0177615
21,1.0413787
22,0.94377434
23,0.9448127
24,0.984626
25,1.024671
26,0.9298731
27,0.978193
28,1.1852843
29,0.8499144
30,0.9269633
31,0.91869617
32,0.8403135
33,0.95889604
34,0.8851327
35,0.88965887
36,0.8351197
37,0.9157395
38,0.84749407
39,0.85209155
40,0.7806622
41,0.78764266
42,0.8020035
43,0.7457879
44,0.7926671
45,0.74419385
46,0.73274845
47,0.7365551
48,0.8194413
49,0.7517978
50,0.81062096
51,0.7534529
52,0.7340515
53,0.78252536
54,0.75705475
55,0.71804535
56,0.77372974
57,0.72782993
58,0.7006493
59,0.72645944
60,0.7347406
61,0.6500354
62,0.64468366
63,0.6405635
64,0.6446252
65,0.6455442
66,0.6496191
67,0.63443494
68,0.631901
69,0.64003503
70,0.6430397
71,0.6369121
72,0.6337407
73,0.63684064
74,0.6433439
75,0.6375484
76,0.62823856
77,0.62684876
78,0.6366602
79,0.6354982
80,0.6254386
81,0.63545126
82,0.6391951
83,0.6324897
84,0.6323027
85,0.63403517
86,0.62988186
87,0.6360884
88,0.6332147
89,0.63416135
90,0.6282767
91,0.62988454
92,0.62908304
93,0.6319511
94,0.62372935
95,0.6242239
96,0.630654
97,0.62387407
98,0.61795616
99,0.6312554
100,0.62001437
101,0.630039
102,0.6234989
103,0.6274014
104,0.6286226
105,0.61870104
106,0.61928326
107,0.62898386
108,0.6192981
109,0.6258524
110,0.62278426
111,0.61273646
112,0.61738664
113,0.6321332
114,0.6362922
115,0.6161001
116,0.61196905
117,0.6147213
118,0.62917334
119,0.6223909
120,0.631588
121,0.6161763
122,0.61447567
123,0.6105054
124,0.6154841
125,0.61930233
126,0.6122383
127,0.61741686
128,0.61813295
129,0.6226672
130,0.61509067
131,0.6275773
132,0.6175213
133,0.6178279
134,0.6164284
135,0.61820596
136,0.6173187
137,0.6135232
138,0.6226302
139,0.61876124
140,0.61478966
141,0.6152557
142,0.6160163
143,0.6103948
144,0.6190461
145,0.61814123
146,0.6147228
147,0.6199842
148,0.6155126
149,0.6098322
150,0.6154637
